index,image_id,count_rating_1,count_rating_2,count_rating_3,count_rating_4,count_rating_5,count_rating_6,count_rating_7,count_rating_8,count_rating_9,count_rating_10,tag_1,tag_2,challange_id
152013,61816,1,4,17,42,58,28,4,3,0,1,1,22,192
152014,61838,5,10,18,64,50,13,6,1,0,1,0,0,192
152015,61751,0,0,2,4,21,38,44,29,16,13,18,31,192
152016,61429,0,0,7,29,67,35,14,4,4,0,0,0,192
152017,61735,1,0,2,13,42,40,33,15,5,4,1,18,192
152018,61414,1,0,2,13,47,47,23,14,9,2,1,22,192
152019,61648,1,0,5,11,39,48,32,18,3,2,20,28,192
152020,61719,0,0,4,3,12,38,33,31,20,21,0,0,192
152021,61479,1,2,12,45,59,23,12,3,0,1,34,0,192
152022,61706,2,3,8,30,53,36,19,6,4,1,21,0,192
152023,61496,0,2,9,29,63,32,14,9,2,1,15,22,192
152024,61847,2,1,12,35,47,34,18,4,1,1,12,0,192
152025,61678,0,4,9,36,49,40,13,4,1,1,18,21,192
152026,61742,0,1,5,19,33,41,31,17,6,3,22,29,192
152027,61730,3,5,19,55,54,18,4,3,0,0,14,18,192
152028,61659,0,1,2,17,36,55,30,12,3,3,18,21,192
152029,61780,1,0,6,11,44,48,36,12,2,2,0,0,192
152030,61737,1,1,9,31,56,37,14,5,2,1,8,19,192
152031,61350,0,3,4,15,44,46,24,17,5,4,14,15,192
152032,61850,0,1,7,30,62,35,17,3,1,1,22,38,192
152033,60778,3,4,29,48,44,23,7,3,0,0,1,6,192
152034,61334,1,0,3,14,39,54,30,14,8,2,0,0,192
152035,61587,0,0,5,22,52,45,23,9,5,2,5,24,192
152036,61745,0,4,11,42,58,29,12,4,1,0,1,21,192
152037,61699,0,1,3,10,31,47,32,27,9,2,18,20,192
152038,61335,5,12,15,25,44,31,12,9,4,0,15,34,192
152039,61417,5,15,24,51,34,13,11,7,1,1,1,18,192
152040,61465,0,2,2,19,54,37,35,10,4,2,21,0,192
152041,61643,1,0,3,28,47,51,22,8,4,2,22,0,192
152042,60818,1,1,6,30,53,43,17,6,1,1,1,21,192
152043,61578,2,6,15,51,55,22,5,4,0,0,1,34,192
152044,61835,0,2,7,29,47,41,19,11,1,0,1,34,192
152045,61228,3,9,17,33,47,21,16,6,4,3,17,19,192
152046,60931,0,1,5,31,50,37,23,10,1,2,15,27,192
152047,61741,1,0,1,15,33,51,37,14,5,1,1,18,192
152048,61422,0,1,2,25,60,40,18,10,4,0,15,38,192
152049,61731,0,0,1,10,24,40,34,28,15,16,15,22,192
152050,61689,0,1,12,37,44,45,10,10,1,2,0,0,192
152051,61349,0,0,3,24,47,48,25,7,2,1,15,22,192
152052,61846,1,3,6,49,62,24,10,2,0,1,0,0,192
152053,61631,0,3,9,21,47,48,23,8,3,0,1,15,192
152054,61586,0,1,4,9,53,44,29,7,6,1,1,20,192
152055,61603,0,1,8,21,53,45,21,10,2,1,1,22,192
152056,61856,1,1,24,39,66,25,8,2,0,0,18,21,192
152057,60897,0,1,2,9,45,53,33,15,7,2,18,0,192
152058,61849,0,0,1,19,53,51,24,12,5,0,0,0,192
152059,60956,0,2,3,24,45,42,23,11,9,1,6,21,192
152060,61702,0,1,4,20,49,46,23,10,3,3,18,22,192
152061,61679,0,2,4,20,51,49,25,8,2,2,0,0,192
152062,61809,0,0,2,8,35,44,29,24,7,5,0,0,192
152063,61788,5,5,12,30,42,36,19,8,1,1,1,22,192
152064,61759,1,0,2,7,28,46,33,26,8,11,18,31,192
152065,61692,0,2,7,28,49,41,23,6,0,2,7,43,192
152066,61622,0,0,4,20,40,44,31,13,7,1,0,0,192
152067,61557,0,0,2,15,29,39,40,25,5,5,0,0,192
152068,61373,0,1,4,16,42,51,30,11,8,2,18,22,192
152069,61805,0,0,10,59,51,23,4,8,0,0,0,0,192
152070,61853,1,1,9,52,51,25,17,7,0,1,14,27,192
152071,61814,0,0,2,11,29,45,35,23,12,5,1,10,192
152072,60992,1,4,14,58,47,20,8,4,0,0,31,32,192
152073,61840,0,1,3,12,42,48,32,15,9,3,19,21,192
152074,61377,0,1,8,16,47,49,21,11,4,0,1,18,192
152075,61359,0,1,8,36,71,23,14,1,2,0,6,18,192
152076,61686,1,0,1,5,23,42,34,28,26,9,0,0,192
152077,61550,0,2,0,5,24,45,39,26,15,10,8,24,192
152078,61059,2,10,16,58,53,12,3,7,0,0,1,18,192
152079,61766,2,1,3,20,55,49,19,14,2,0,1,29,192
152080,61765,0,2,5,30,50,47,18,6,3,0,14,28,192
152081,61493,0,1,4,17,38,45,32,15,7,4,7,12,192
152082,61708,0,0,3,8,30,34,39,23,14,7,2,33,192
152083,61310,1,0,4,10,31,40,34,22,10,8,14,27,192
152084,61474,0,0,7,30,54,40,19,12,3,0,0,0,192
152085,61690,1,1,14,45,54,29,12,3,1,1,19,21,192
152086,61498,0,1,11,34,62,38,8,2,0,1,18,29,192
152087,61700,0,1,5,15,28,45,34,16,11,4,0,0,192
152088,61728,0,2,11,22,53,34,21,6,3,3,5,18,192
152089,61727,1,0,3,9,39,39,34,17,8,4,18,0,192
152090,61560,0,0,7,18,43,40,25,17,5,3,14,21,192
152091,61796,3,3,15,35,51,40,10,3,1,0,0,0,192
152092,61746,1,2,8,34,60,37,15,7,2,1,20,27,192
152093,61703,0,1,8,32,54,45,12,8,2,0,15,38,192
152094,61734,1,1,2,25,54,39,24,12,4,4,0,0,192
152095,61552,0,2,8,39,52,35,18,6,1,1,18,0,192
152096,61572,2,4,21,41,59,18,6,3,1,0,0,0,192
152097,61842,1,1,5,14,42,45,30,13,7,1,22,0,192
152098,61831,1,3,3,17,41,58,19,18,2,0,21,29,192
152099,61449,0,1,12,36,52,34,18,6,1,0,1,6,192
152100,61720,10,6,35,55,33,13,2,1,0,0,0,0,192
152101,61226,0,1,5,15,48,41,28,14,5,2,0,0,192
152102,61590,0,1,8,19,47,39,26,16,4,2,1,18,192
152103,61789,1,0,9,37,52,34,19,9,2,0,15,19,192
152104,60882,0,10,35,44,48,18,6,2,0,0,0,0,192
152105,61810,2,0,3,12,39,46,33,16,9,2,15,35,192
152106,61859,13,19,39,39,28,14,2,2,0,0,0,0,192
152107,60991,0,0,4,20,44,46,31,11,4,0,1,22,192
152108,61618,0,0,7,32,57,35,17,8,0,0,18,38,192
152109,61481,0,0,7,28,53,35,18,12,2,0,15,18,192
152110,60944,0,1,1,6,31,44,34,23,14,5,22,29,192
152111,61518,1,2,2,5,44,41,36,18,11,3,18,0,192
152112,61492,0,0,0,6,29,55,44,21,4,2,18,22,192
152113,61740,1,0,4,12,43,49,31,10,7,1,18,22,192
152114,61666,0,1,2,14,37,49,27,24,5,7,18,31,192
152115,61717,0,0,8,36,58,39,16,4,0,0,15,22,192
152116,61209,1,0,4,14,36,43,32,12,9,5,0,0,192
152117,61333,1,0,3,13,32,42,33,23,7,5,18,29,192
152118,61379,0,2,18,29,63,28,12,5,2,0,4,6,192
152119,61833,1,0,4,24,56,43,25,4,3,2,11,21,192
152120,61386,1,3,9,44,55,31,11,2,1,0,1,22,192
152121,61832,3,5,17,48,48,23,7,4,1,0,1,0,192
152122,61750,2,11,17,56,51,15,5,2,2,1,18,19,192
152123,61794,0,1,7,42,60,38,12,4,3,2,1,19,192
152124,116743,0,0,6,22,56,46,37,10,3,1,11,0,271
152125,116204,8,22,50,52,26,11,3,1,1,0,1,12,271
152126,117173,3,3,18,51,46,35,17,3,1,0,1,8,271
152127,117234,1,5,26,55,56,17,11,2,0,1,31,0,271
152128,117058,1,2,8,27,53,47,23,7,3,1,13,0,271
152129,117264,0,3,29,44,52,30,10,3,2,0,1,31,271
152130,117026,0,1,5,17,39,53,27,20,6,10,31,39,271
152131,116718,0,1,11,28,52,40,31,9,5,2,0,0,271
152132,116347,0,0,1,6,24,42,57,27,15,9,13,17,271
152133,116178,1,1,2,19,37,67,23,12,8,2,18,34,271
152134,117082,5,15,41,62,37,14,4,2,0,0,1,18,271
152135,117297,0,3,12,46,70,28,7,8,1,1,13,22,271
152136,116193,0,2,0,19,55,49,31,17,8,3,4,29,271
152137,115576,2,3,11,42,56,40,14,6,2,1,8,25,271
152138,117220,0,1,11,35,57,50,16,5,0,1,6,0,271
152139,117016,2,0,13,36,52,42,18,7,3,2,12,0,271
152140,117077,0,4,13,38,54,36,13,11,5,2,22,0,271
152141,117110,0,0,7,13,41,54,39,17,7,2,18,29,271
152142,115965,0,4,17,46,60,34,11,3,0,0,18,22,271
152143,116564,1,3,16,41,66,29,14,6,2,1,18,22,271
152144,116829,5,10,38,61,40,12,2,3,1,0,5,21,271
152145,116566,3,8,5,24,35,43,43,11,5,4,13,16,271
152146,117036,1,0,2,11,42,58,47,11,7,3,17,0,271
152147,117106,0,1,8,28,58,40,24,11,5,2,13,17,271
152148,115693,1,5,19,47,44,35,13,4,4,1,5,36,271
152149,116717,3,13,23,51,42,28,9,5,1,0,0,0,271
152150,117177,1,1,9,39,61,42,22,2,4,1,29,0,271
152151,116325,0,2,4,28,54,57,21,11,2,2,11,29,271
152152,116922,0,0,5,23,46,54,33,13,4,3,13,0,271
152153,116818,2,4,19,53,70,26,3,1,1,0,16,17,271
152154,116589,0,1,2,10,26,45,34,30,13,16,0,0,271
152155,116839,0,1,3,35,58,46,17,6,3,1,21,24,271
152156,117088,0,0,11,11,55,62,23,12,1,3,18,29,271
152157,117314,3,6,12,33,48,40,17,12,3,3,0,0,271
152158,116764,13,23,48,56,22,10,4,0,0,0,0,0,271
152159,117133,0,5,18,28,66,35,19,6,3,0,31,41,271
152160,115825,4,10,25,59,43,25,10,4,0,0,5,13,271
152161,116128,0,0,3,10,53,54,36,13,3,2,18,24,271
152162,117075,0,1,9,39,66,33,20,5,3,1,0,0,271
152163,116091,0,3,4,14,32,41,38,31,13,7,5,31,271
152164,116539,0,0,2,15,33,59,44,10,8,8,18,0,271
152165,117122,0,0,9,37,56,49,21,2,3,2,0,0,271
152166,116803,1,4,16,56,59,28,10,6,0,0,12,13,271
152167,117068,0,2,5,32,41,38,34,11,1,4,21,0,271
152168,116986,0,2,10,30,76,50,11,3,1,0,2,20,271
152169,115975,0,0,0,15,62,57,27,11,3,2,29,31,271
152170,115423,0,0,12,26,47,30,29,20,3,4,13,17,271
152171,117229,0,0,4,18,37,63,34,13,7,5,18,0,271
152172,116937,1,0,5,31,50,56,14,9,5,0,1,41,271
152173,116440,0,0,2,15,45,48,32,17,8,8,12,21,271
152174,116799,1,0,4,24,51,57,19,11,2,2,13,25,271
152175,116918,1,1,21,34,70,31,9,4,1,0,3,18,271
152176,117330,0,1,14,46,57,33,12,4,3,1,0,0,271
152177,116350,0,0,10,25,62,44,21,12,1,2,21,29,271
152178,117050,0,0,10,38,58,45,12,7,0,0,18,29,271
152179,117034,0,4,13,42,62,41,10,5,1,1,1,18,271
152180,115762,1,5,5,46,54,46,8,4,3,0,29,0,271
152181,117164,0,0,6,22,59,56,28,7,2,2,18,0,271
152182,116451,0,0,10,25,58,58,19,6,2,3,0,0,271
152183,117170,0,1,4,24,51,43,35,7,4,3,12,17,271
152184,116761,1,0,1,11,30,54,36,29,4,10,17,29,271
152185,117172,1,3,33,56,52,16,8,1,1,0,12,31,271
152186,116789,3,1,20,46,58,25,18,4,3,0,1,29,271
152187,116368,8,18,33,48,38,20,6,1,2,1,3,26,271
152188,117266,0,0,2,15,36,54,33,23,8,6,18,29,271
152189,115925,0,4,19,37,56,28,17,5,1,3,17,29,271
152190,117028,0,0,2,24,60,48,27,10,4,1,13,18,271
152191,115994,1,1,5,21,52,37,29,19,6,4,21,0,271
152192,116478,0,1,12,44,73,28,11,4,0,1,8,20,271
152193,117201,0,0,4,12,48,44,41,14,4,6,0,0,271
152194,117309,0,1,3,17,62,48,21,10,9,2,6,18,271
152195,117144,2,1,3,11,51,55,28,16,4,3,4,13,271
152196,117132,1,3,13,27,59,45,18,8,3,2,12,34,271
152197,116278,0,4,8,35,55,42,16,7,2,2,6,13,271
152198,116819,1,4,30,64,50,19,8,0,0,0,16,24,271
152199,116690,1,1,5,24,54,49,24,14,2,2,6,13,271
152200,116319,3,7,26,55,56,19,4,0,1,0,13,36,271
152201,116817,0,1,15,37,81,31,10,3,0,0,0,0,271
152202,116845,4,5,17,24,40,32,22,15,13,4,0,0,271
152203,116691,1,2,10,28,38,42,33,12,6,4,18,29,271
152204,116857,0,0,8,34,65,44,19,4,5,1,24,28,271
152205,116127,26,28,49,52,13,5,1,1,0,0,1,34,271
152206,117324,0,7,24,52,60,25,9,0,0,0,8,0,271
152207,116067,0,0,5,31,65,45,24,11,3,1,12,21,271
152208,116452,0,0,7,20,55,51,28,13,4,1,0,0,271
152209,115836,0,3,11,37,66,37,14,3,3,3,21,41,271
152210,116080,5,10,18,52,52,22,10,4,3,3,0,0,271
152211,115985,0,0,1,29,58,48,24,12,6,2,29,31,271
152212,116473,0,0,2,34,70,43,24,6,1,1,18,0,271
152213,116633,0,1,3,21,66,47,28,5,4,0,18,22,271
152214,116716,2,9,18,63,68,13,4,3,0,0,8,0,271
152215,117073,0,11,31,49,65,15,7,1,2,0,2,31,271
152216,116457,0,1,4,22,44,42,35,14,4,6,4,17,271
152217,117318,0,1,8,29,64,45,21,10,1,1,12,21,271
152218,117294,0,4,10,26,66,36,30,9,0,1,0,0,271
152219,116867,0,6,9,64,59,25,8,1,1,0,8,24,271
152220,116862,3,11,34,77,32,16,4,3,0,0,6,17,271
152221,116944,0,1,2,22,41,45,32,16,14,10,4,17,271
152222,116511,0,3,25,39,66,31,13,3,1,0,21,0,271
152223,117090,0,2,4,26,36,47,27,14,8,9,15,34,271
152224,117118,0,7,17,54,60,27,11,1,0,0,4,13,271
152225,116114,0,0,11,30,51,37,25,11,5,3,1,41,271
152226,117304,1,6,23,42,55,31,16,3,3,1,16,0,271
152227,116931,2,8,23,43,50,29,12,5,2,0,1,21,271
152228,116069,1,6,22,43,50,32,13,5,2,0,18,21,271
152229,117319,0,2,6,28,48,37,31,12,8,3,12,18,271
152230,116719,0,1,10,31,75,40,10,8,0,2,13,18,271
152231,116841,6,5,18,58,52,23,11,3,0,0,15,19,271
152232,116768,0,1,0,16,41,53,33,22,6,3,16,21,271
152233,117086,4,5,29,41,52,30,5,6,0,1,15,35,271
152234,116417,1,2,10,34,68,37,13,4,2,0,22,29,271
152235,116183,0,2,11,32,45,41,21,12,6,2,0,0,271
152236,117287,0,3,12,45,74,30,11,2,4,0,13,0,271
152237,116322,6,7,38,42,55,16,8,3,1,2,0,0,271
152238,117012,0,0,3,12,41,62,37,19,2,4,12,21,271
152239,116724,1,2,2,15,43,45,38,14,9,9,16,25,271
152240,117018,0,3,9,35,49,50,18,7,5,0,12,18,271
152241,116534,4,18,30,65,36,9,7,0,0,0,0,0,271
152242,117117,2,3,20,42,49,34,14,10,3,2,1,24,271
152243,116861,2,14,26,59,42,18,8,2,1,0,13,21,271
152244,117225,0,0,2,16,44,45,34,17,11,5,18,0,271
152245,116875,3,6,33,59,47,15,8,1,0,0,15,0,271
152246,116752,0,0,4,9,32,43,44,30,10,7,18,29,271
152247,116980,0,1,12,45,72,25,12,5,0,1,4,12,271
152330,55729,0,1,5,16,51,56,43,23,6,7,2,28,178
152331,55582,3,4,14,36,66,56,18,10,1,4,20,23,178
152332,54987,1,2,21,40,60,44,25,13,2,2,14,28,178
152333,54901,0,1,4,17,44,44,46,24,17,11,14,15,178
152334,55788,4,9,17,39,64,41,19,6,5,5,1,15,178
152335,55815,1,2,2,7,35,47,57,32,17,12,0,0,178
152336,55737,1,13,33,65,56,23,9,11,2,3,15,19,178
152337,55666,0,3,4,14,24,52,42,39,18,16,20,21,178
152338,55403,3,2,8,24,44,57,36,22,6,6,23,0,178
152339,55471,2,5,9,22,46,67,31,20,6,6,0,0,178
152340,55756,0,0,4,13,42,44,42,32,18,15,15,19,178
152341,55551,0,11,18,69,57,31,14,4,1,2,16,25,178
152342,55814,0,5,11,20,38,56,40,19,11,6,1,18,178
152343,55587,0,0,0,6,11,34,44,48,41,40,0,0,178
152344,55738,0,0,4,21,37,58,32,33,16,8,19,27,178
152345,55669,0,3,8,34,56,55,27,14,4,6,15,38,178
152346,55803,2,6,23,49,64,36,11,7,3,1,9,25,178
152347,55797,2,3,15,34,55,40,27,19,8,5,0,0,178
152348,55496,0,2,6,26,65,55,40,16,3,5,14,38,178
152349,55762,0,5,18,53,69,41,10,5,5,2,15,19,178
152350,55818,0,3,4,18,46,57,53,23,15,10,15,19,178
152351,55809,1,1,11,24,70,49,30,15,9,1,15,22,178
152352,55045,0,1,8,23,41,61,42,22,14,5,0,0,178
152353,55230,4,8,12,48,58,45,16,10,4,2,24,25,178
152354,55541,0,1,0,6,8,34,46,49,43,29,0,0,178
152355,55718,3,5,12,39,60,44,24,17,1,5,18,25,178
152356,55771,0,1,4,8,18,46,46,50,19,22,19,22,178
152357,55395,2,3,15,43,62,35,19,10,2,6,14,15,178
152358,55285,7,16,28,65,54,21,10,6,1,2,12,22,178
152359,55734,2,3,8,30,63,53,29,12,5,5,19,28,178
152360,55717,0,0,7,9,33,77,48,22,15,8,15,19,178
152361,55775,5,6,13,40,70,37,20,16,7,1,0,0,178
152362,55705,0,5,6,31,63,51,32,13,6,4,19,21,178
152363,55765,0,7,13,47,65,48,18,5,6,2,14,27,178
152364,55209,0,4,5,18,40,50,43,23,18,9,19,0,178
152365,55673,1,5,14,31,47,47,29,17,6,3,22,0,178
152366,55642,4,4,8,39,51,48,25,18,5,3,18,0,178
152367,55114,0,8,28,68,66,23,9,1,3,3,19,27,178
152368,55483,0,0,1,6,17,32,37,58,40,26,17,24,178
152369,55769,1,3,5,11,40,59,43,29,13,9,24,25,178
152370,55249,1,4,2,20,42,61,50,24,7,6,15,28,178
152371,55563,1,3,6,32,53,47,44,14,2,7,0,0,178
152372,55242,0,2,2,5,21,51,62,31,27,21,0,0,178
152373,55781,0,3,5,22,50,60,44,17,5,5,0,0,178
152374,55353,6,11,29,55,70,19,11,8,1,0,14,15,178
152375,55716,7,6,15,38,59,44,23,9,1,4,16,0,178
152376,55804,7,10,17,50,63,29,20,6,1,3,22,27,178
152377,55360,1,2,8,31,64,53,30,13,8,2,19,0,178
152378,55707,3,1,4,20,48,53,41,26,8,4,22,25,178
152379,55523,0,1,7,16,40,61,39,18,15,7,14,15,178
152380,55560,0,4,10,20,62,65,34,9,2,5,7,14,178
152381,55564,7,10,29,59,50,39,15,7,1,1,19,21,178
152382,55805,6,6,17,46,66,46,14,10,2,0,24,35,178
152383,55484,10,27,57,52,30,20,7,6,0,0,5,19,178
152384,55501,0,1,3,13,49,53,46,27,11,6,14,20,178
152385,55408,1,2,8,33,58,49,35,15,3,4,29,31,178
152386,55783,0,5,10,40,64,44,30,8,3,2,20,27,178
152387,55772,0,3,4,18,35,60,50,20,18,6,15,19,178
152388,55812,2,11,25,54,67,30,13,2,2,2,7,35,178
152389,55629,1,2,4,23,54,45,41,25,9,4,14,16,178
152390,55316,0,3,5,9,41,64,41,31,10,10,0,0,178
152391,55752,1,2,4,15,30,48,54,22,18,15,17,19,178
152392,55507,0,3,3,11,21,48,37,34,24,29,21,25,178
152393,55614,0,5,6,20,36,58,50,17,12,7,14,15,178
152394,55643,0,4,5,33,50,57,34,15,9,5,14,15,178
152395,55363,1,2,6,32,56,50,33,15,6,4,14,27,178
152396,55821,0,3,3,16,55,67,30,19,10,5,15,0,178
152397,55777,3,3,11,27,57,48,27,21,8,8,2,12,178
152398,55757,0,1,2,8,20,47,43,44,27,21,15,19,178
152399,55789,4,7,14,35,56,49,19,12,5,3,31,45,178
152400,55724,1,9,24,52,60,31,15,10,1,2,14,21,178
152401,55790,2,2,3,10,20,33,50,49,24,28,11,27,178
152402,55402,0,2,9,19,49,62,47,15,6,7,15,22,178
152403,55123,1,6,21,36,50,44,21,16,12,4,15,27,178
152404,55813,3,10,32,56,63,34,6,3,1,2,20,0,178
152405,55767,0,4,9,28,66,50,29,16,5,3,25,30,178
152406,55424,0,4,7,22,45,55,44,20,12,4,14,21,178
152407,55574,1,1,0,4,11,29,70,34,33,34,19,0,178
152408,55359,2,5,8,25,39,57,39,21,2,8,1,15,178
152409,55725,1,3,3,18,37,54,52,23,7,10,0,0,178
152410,55701,2,9,8,48,64,38,35,10,4,2,14,15,178
152411,55567,3,5,23,26,44,43,26,22,9,10,1,19,178
152412,55759,1,5,6,29,70,41,28,15,8,3,19,0,178
152413,55807,0,1,1,8,22,37,56,29,34,30,15,21,178
152414,55399,1,0,4,12,45,61,42,19,19,9,0,0,178
152415,55420,0,1,0,5,23,42,54,49,30,17,15,19,178
152416,55819,0,0,3,11,26,59,48,30,16,10,15,19,178
152417,55811,0,0,3,7,33,50,60,27,20,16,14,35,178
152418,55776,0,3,5,23,42,54,50,20,5,7,0,0,178
152419,55680,1,7,18,40,62,34,25,10,4,2,14,15,178
152420,55522,0,0,0,3,17,27,42,47,36,45,18,19,178
152421,55683,0,5,11,47,70,42,18,8,2,5,14,15,178
152422,55696,0,3,5,26,48,60,37,16,6,8,19,26,178
152423,55640,0,1,1,6,16,36,57,52,21,19,15,19,178
152424,55715,12,26,42,54,48,18,5,2,1,4,15,19,178
152425,55671,0,2,3,13,38,58,50,28,12,5,14,28,178
152426,55053,6,16,26,46,77,24,13,7,0,0,19,24,178
152427,55695,0,4,3,21,39,56,51,18,16,4,20,23,178
152428,55152,0,3,7,21,53,62,36,19,6,5,19,27,178
152429,55746,2,2,9,22,47,58,41,16,11,6,20,0,178
152430,55758,1,4,11,22,68,46,37,13,7,1,0,0,178
152431,55694,1,1,0,7,15,39,51,42,23,32,14,15,178
152432,55536,1,5,7,28,62,40,34,22,9,2,17,25,178
152433,55774,6,2,18,38,61,42,24,10,4,6,16,0,178
152434,55685,2,7,14,43,75,40,16,5,1,4,20,0,178
152435,55778,0,2,5,20,43,59,41,16,12,6,15,22,178
152436,55822,2,4,12,35,59,48,24,12,4,4,0,0,178
152437,55721,4,3,13,21,45,53,30,26,8,11,29,30,178
152438,55605,2,10,20,44,64,36,21,6,1,2,15,28,178
152439,55418,1,6,14,41,74,36,20,6,6,1,12,15,178
152440,55364,2,0,6,7,44,59,54,24,12,6,18,23,178
152441,55820,2,5,23,41,64,40,18,10,0,4,18,20,178
152442,55779,0,4,3,16,29,51,49,39,12,10,15,19,178
152443,55218,0,2,3,17,54,53,43,21,11,4,15,23,178
152444,55744,0,2,7,19,38,68,39,22,8,6,2,4,178
152445,55585,2,2,6,24,52,63,39,10,5,5,14,25,178
152446,55816,2,3,11,43,61,48,19,11,4,4,15,28,178
152447,55787,1,5,9,53,64,42,18,11,3,1,0,0,178
152448,55499,0,2,9,31,42,52,40,15,17,6,14,15,178
152449,55747,0,1,3,6,17,31,52,46,29,30,12,19,178
152450,55370,1,5,6,27,61,50,36,13,3,6,14,20,178
152451,55782,0,4,6,14,52,75,38,14,7,5,14,15,178
152452,55581,0,4,19,46,59,43,29,9,4,0,14,15,178
152453,55706,0,0,2,11,26,47,45,39,29,14,17,23,178
153192,13654,0,0,6,18,31,23,11,2,0,0,15,21,73
153193,13782,0,0,2,6,25,33,17,8,2,1,1,15,73
153194,13553,0,0,6,12,24,24,13,7,3,1,0,0,73
153195,13712,0,1,4,20,31,18,10,5,0,0,11,15,73
153196,13798,0,1,5,19,33,18,6,4,0,1,18,0,73
153197,13656,0,1,1,5,10,17,22,24,6,3,15,28,73
153198,13726,0,0,1,4,18,29,17,11,6,2,15,18,73
153199,13661,1,3,7,18,25,20,11,3,2,0,14,15,73
153200,13902,8,8,22,16,23,8,2,1,2,1,1,31,73
153201,13702,0,0,3,4,23,18,22,16,6,0,0,0,73
153202,13773,0,0,3,4,34,30,11,8,1,1,1,15,73
153203,13696,0,0,3,14,24,27,15,5,3,2,1,0,73
153204,13700,7,11,17,33,14,4,2,0,0,0,8,0,73
153205,13626,0,0,0,10,24,20,16,9,6,3,21,22,73
153206,13754,4,3,9,17,15,14,10,7,4,7,17,27,73
153207,13898,1,2,4,24,29,16,9,5,2,0,15,18,73
153208,13743,0,1,9,24,27,18,11,3,0,0,15,22,73
153209,13983,4,5,12,24,18,15,9,3,0,0,0,0,73
153210,13795,0,0,0,6,9,27,24,17,5,2,15,21,73
153211,13669,6,1,12,28,25,11,5,0,1,1,0,0,73
153212,13600,0,0,0,5,8,14,26,15,20,9,0,0,73
153213,13967,0,0,0,5,10,28,23,15,8,3,0,0,73
153214,13631,2,5,9,29,30,13,3,2,0,0,14,15,73
153215,13578,6,3,12,22,30,10,5,2,0,0,15,22,73
153216,13829,1,1,4,8,26,20,19,7,1,2,15,27,73
153217,13689,0,3,11,19,25,20,7,3,2,0,1,15,73
153218,13815,0,0,1,5,11,20,18,24,9,5,15,22,73
153219,13732,0,0,2,3,17,21,20,18,7,3,15,21,73
153220,13672,2,5,10,24,23,16,5,2,1,0,1,7,73
153221,13834,0,2,8,12,25,18,18,4,5,1,15,21,73
153222,13646,3,3,5,18,32,12,8,3,4,1,1,21,73
153223,13717,4,5,10,20,19,17,13,3,0,0,1,0,73
153224,13569,0,0,1,0,8,23,13,16,12,21,14,22,73
153225,13780,0,0,4,4,24,19,18,8,2,5,19,26,73
153226,13790,0,0,3,7,34,17,21,4,0,0,0,0,73
153227,13620,1,3,5,16,23,25,9,9,2,0,14,0,73
153228,13877,4,6,7,21,22,22,6,3,1,0,1,22,73
153229,13884,8,7,13,25,22,9,4,2,1,0,21,22,73
153230,13819,6,9,16,29,19,11,1,0,0,0,2,25,73
153231,13982,0,1,2,5,19,30,28,3,2,1,15,18,73
153232,13624,5,1,6,28,20,19,7,3,2,1,5,23,73
153233,13647,0,1,5,17,31,20,16,4,0,0,14,15,73
153234,13807,0,1,1,8,20,19,21,15,4,0,15,22,73
153235,13883,5,6,11,30,26,8,3,0,0,0,1,0,73
153236,13722,0,0,8,21,31,22,5,2,0,0,14,0,73
153237,13742,0,0,4,19,36,17,13,2,1,0,0,0,73
153238,13856,0,0,1,9,27,22,15,7,4,0,0,0,73
153239,13693,8,3,21,19,19,13,7,0,0,0,18,21,73
153240,13759,0,0,0,12,24,31,15,6,1,1,15,0,73
153241,13760,0,0,8,13,32,25,11,3,0,4,15,18,73
153242,13736,1,2,0,26,31,20,9,1,0,0,0,0,73
153243,13720,2,1,9,30,25,17,4,3,0,0,0,0,73
153244,13979,0,0,2,13,31,26,11,5,4,2,0,0,73
153245,13952,1,1,8,19,26,19,6,6,1,3,0,0,73
153246,13682,0,0,0,3,14,23,16,24,8,4,15,22,73
153247,13792,0,0,4,9,16,27,14,13,1,6,18,22,73
153248,13774,1,0,0,13,27,27,12,5,1,1,14,15,73
153249,13610,0,0,2,3,16,16,20,18,8,4,1,15,73
153250,13915,7,7,12,26,24,8,3,0,0,1,20,23,73
153251,13885,0,1,4,14,28,20,13,6,4,0,18,22,73
153252,13769,0,0,2,5,15,18,19,13,8,5,0,0,73
153253,13758,1,1,0,14,26,31,14,4,1,0,14,15,73
155641,85062,1,7,16,25,63,83,41,26,8,3,0,0,229
155642,84205,40,51,66,59,26,11,2,2,2,0,14,25,229
155643,84393,5,13,34,69,63,32,24,7,8,4,9,28,229
155644,84502,3,14,35,64,62,54,26,11,3,0,0,0,229
155645,85228,0,1,6,17,47,59,64,54,22,13,25,27,229
155646,85317,4,5,34,50,63,59,38,21,7,4,0,0,229
155647,85332,1,11,22,61,83,54,18,10,3,0,25,27,229
155648,85247,1,4,20,60,76,58,35,22,4,1,0,0,229
155649,84944,6,19,32,61,83,43,21,10,2,1,9,25,229
155650,84756,0,8,17,33,81,66,42,18,6,2,0,0,229
155651,85075,8,11,28,37,61,41,41,27,14,5,17,0,229
155652,85251,1,6,26,59,69,54,34,17,4,3,7,25,229
155653,85140,2,12,19,54,65,55,41,19,10,4,15,28,229
