index,image_id,max_rating,mean_score,std_score,count_rating_1,count_rating_2,count_rating_3,count_rating_4,count_rating_5,count_rating_6,count_rating_7,count_rating_8,count_rating_9,count_rating_10,tag_1,tag_2,challange_id
144912,131031,4,5.251,4.339,2,7,16,49,93,59,33,11,4,1,40,0,292
144913,131214,5,5.968,4.626,0,4,10,45,51,76,49,28,15,7,18,21,292
144914,130691,4,5.528,4.229,0,3,18,45,76,62,33,27,2,3,18,36,292
144915,130471,3,4.672,4.495,2,14,34,84,70,46,14,4,4,2,0,0,292
144916,130964,5,5.792,4.299,1,5,8,31,65,79,47,27,5,1,18,22,292
144917,131371,4,5.531,3.71,0,3,13,38,86,74,35,15,7,0,41,0,292
144918,131185,4,5.332,4.32,3,2,14,54,91,64,27,15,6,1,1,21,292
144919,130778,4,5.571,4.89,2,5,19,37,85,65,42,21,5,6,18,27,292
144920,130998,4,5.309,4.278,2,4,11,50,87,68,26,5,7,2,0,0,292
144921,131048,5,5.888,4.521,1,1,12,30,72,76,44,23,12,5,18,0,292
144922,131285,3,4.14,3.228,3,26,54,83,77,29,5,1,0,0,0,0,292
144923,131259,4,4.68,3.805,1,11,39,69,90,44,13,6,2,0,22,29,292
144924,131153,5,5.153,4.55,2,9,26,57,70,71,29,11,5,1,22,23,292
144925,130360,5,5.814,4.18,1,0,12,40,66,80,41,29,8,3,1,22,292
144926,131147,4,5.082,4.421,2,9,20,54,93,50,24,10,2,3,0,0,292
144927,131210,4,4.975,3.924,1,9,25,69,78,59,22,8,4,0,0,0,292
144928,130971,4,5.251,4.149,1,8,12,51,94,58,33,10,3,1,1,41,292
144929,130262,5,5.97,3.951,0,2,12,24,58,85,50,29,10,1,1,18,292
144930,130843,4,4.719,4.361,10,13,23,62,81,56,13,6,3,0,0,0,292
144931,131318,3,4.309,3.782,4,21,35,89,80,22,10,3,1,0,41,0,292
144932,130954,4,5.217,5.28,8,8,25,49,66,56,33,18,7,2,0,0,292
144933,130896,3,4.376,4.439,5,18,51,81,74,28,16,3,1,2,11,27,292
144934,130450,3,3.458,4.538,36,43,62,65,35,21,6,2,0,1,20,0,292
144935,130503,4,5.37,4.309,1,4,15,49,91,62,27,17,6,1,18,22,292
144936,130990,3,4.701,5.386,11,16,32,69,62,33,21,10,9,1,6,21,292
144937,131224,5,5.45,4.933,2,7,20,51,57,78,35,18,7,3,29,31,292
144938,131348,3,4.117,3.745,10,21,48,82,64,34,2,2,1,0,21,41,292
144939,130316,4,5.167,3.745,2,3,20,51,93,61,27,10,2,0,0,0,292
144940,131356,5,5.79,4.304,0,7,12,28,70,79,50,27,5,3,24,39,292
144941,131368,3,4.847,4.682,2,15,26,75,70,48,15,8,8,1,21,0,292
144942,130729,3,4.682,3.788,2,11,29,88,82,46,16,5,0,1,23,39,292
144943,130476,4,5.23,4.191,5,4,14,52,89,57,34,7,7,0,6,12,292
144944,130711,4,5.243,4.441,0,13,21,48,73,58,34,13,6,1,0,0,292
144945,130833,4,5.601,4.495,1,7,11,35,79,72,40,19,8,1,22,41,292
144946,130269,3,4.318,4.216,10,17,45,91,57,39,11,6,1,0,5,22,292
144947,130726,3,3.828,4.865,25,30,54,75,49,22,7,3,1,2,15,26,292
144948,131278,4,5.754,3.897,0,4,8,26,77,74,54,15,4,2,0,0,292
144949,131277,5,5.96,3.942,0,1,6,27,77,78,47,23,11,4,18,29,292
144950,131262,4,4.56,4.478,14,17,27,57,101,37,16,5,3,0,21,29,292
144951,131284,4,4.913,4.027,3,4,26,72,94,45,25,4,3,1,0,0,292
144952,131256,4,4.871,4.0,2,8,25,71,72,49,19,7,3,0,8,18,292
144953,130628,5,5.624,3.911,0,1,15,39,70,72,41,19,5,1,0,0,292
144954,130707,4,5.051,5.16,6,16,22,57,72,50,35,8,7,3,0,0,292
144955,131281,4,5.104,4.203,2,11,23,60,80,49,37,15,2,0,19,29,292
144956,131220,4,4.684,3.858,5,9,27,82,85,45,16,5,1,0,18,22,292
144957,131041,3,4.464,3.963,9,11,37,81,80,40,12,3,1,0,0,0,292
144958,131167,4,4.908,3.876,2,8,29,59,91,54,20,6,3,0,0,0,292
144959,131219,3,3.287,3.86,25,54,73,79,22,8,5,0,0,2,1,17,292
144960,130885,4,5.507,4.694,2,5,14,43,78,72,32,17,9,2,21,31,292
144961,130101,4,5.434,5.875,7,16,26,33,69,54,48,18,12,7,8,9,292
144962,130660,5,5.796,4.665,3,6,8,27,65,84,49,21,9,2,39,41,292
144963,131300,4,4.529,4.728,8,16,41,70,82,37,13,7,3,1,0,0,292
144964,130694,4,5.071,3.557,2,4,15,62,92,61,22,7,0,1,1,41,292
144965,130917,4,5.722,4.484,0,6,14,34,72,68,41,28,7,3,18,22,292
144966,131203,4,5.316,4.175,1,4,22,39,84,69,32,11,3,1,22,41,292
144967,131316,4,5.018,3.395,1,6,24,60,97,54,21,13,0,0,0,0,292
144968,130894,4,5.258,4.091,0,9,27,39,78,71,25,20,1,1,1,0,292
144969,130460,4,4.977,4.045,1,5,29,63,79,48,26,7,2,1,18,29,292
144970,131197,4,5.787,4.572,1,4,11,31,82,75,48,19,13,3,18,22,292
144971,131370,3,4.141,5.41,20,28,51,61,49,26,16,6,5,1,0,0,292
144972,131330,4,5.43,4.274,0,8,18,33,93,59,38,11,9,1,41,0,292
144973,130950,5,5.864,4.82,3,2,10,33,73,82,40,27,9,8,22,34,292
144974,130548,4,4.901,3.83,1,5,29,56,112,48,12,5,1,3,21,41,292
144975,131304,3,3.853,3.952,16,31,64,79,48,23,8,4,0,0,40,0,292
144976,130811,4,5.381,4.756,3,3,20,42,88,67,26,13,6,5,18,27,292
144977,131246,5,5.679,4.319,1,5,14,39,70,82,42,21,13,0,1,41,292
144978,130813,3,4.27,4.135,8,19,43,80,80,28,9,1,1,1,18,40,292
144979,130969,4,4.871,4.688,5,9,29,70,86,43,20,10,4,2,18,22,292
144980,130650,4,4.326,3.747,7,15,52,76,80,29,13,4,0,0,5,22,292
144981,131119,4,4.617,4.876,9,19,25,70,80,40,14,8,2,2,0,0,292
147276,104163,4,5.652,4.679,1,2,7,23,59,48,21,9,7,4,1,18,255
147277,104907,4,5.561,3.749,1,0,4,27,66,53,25,6,2,3,11,21,255
147279,103736,4,5.495,4.162,0,3,11,23,71,37,26,11,5,1,4,17,255
147280,104073,4,5.628,3.927,0,2,5,23,65,54,22,11,4,2,17,29,255
147281,104252,4,5.716,4.046,0,2,5,20,64,56,26,8,5,4,17,0,255
147282,105087,4,5.516,3.689,0,2,4,30,57,57,20,9,1,2,10,0,255
147283,104786,4,4.453,3.97,4,8,28,46,69,17,3,5,0,1,18,19,255
147284,105029,4,5.659,4.146,0,1,9,27,51,48,28,12,2,4,17,0,255
147285,104349,4,5.341,5.02,1,8,12,38,44,38,25,13,4,2,5,0,255
147286,104513,4,4.759,3.474,1,4,14,55,61,25,11,2,1,0,5,17,255
147287,104316,4,5.155,3.315,0,4,11,28,80,37,11,9,1,0,18,0,255
147288,104320,5,6.197,4.835,1,1,4,17,43,49,38,16,11,8,12,17,255
147289,104932,4,4.86,3.311,0,5,10,50,77,25,7,2,0,3,14,39,255
147290,104521,5,5.934,3.644,0,0,4,17,52,55,33,11,5,4,18,29,255
147291,104826,4,4.721,4.475,2,8,19,51,65,21,9,4,1,3,1,6,255
147292,104924,5,6.418,4.278,0,1,1,11,39,57,30,24,10,9,29,0,255
147293,105108,4,5.709,4.256,0,3,5,22,54,53,25,8,4,5,16,19,255
147294,105135,5,5.906,4.533,1,1,4,22,48,50,30,13,8,4,7,20,255
147295,103566,4,5.645,4.095,0,4,5,20,61,49,30,7,5,2,1,38,255
147296,105048,4,5.2,3.673,0,3,11,36,67,44,15,7,1,1,6,18,255
147297,105095,5,6.379,4.764,0,3,3,13,37,48,33,22,16,7,17,21,255
147298,104821,5,5.914,4.044,0,2,5,21,43,59,31,19,5,2,9,21,255
147299,103808,4,6.378,4.929,1,1,3,7,50,47,28,20,10,13,21,39,255
147300,103713,4,5.412,3.782,1,1,5,27,72,45,24,4,1,2,0,0,255
147301,104967,4,5.414,3.941,1,3,5,29,59,52,24,6,1,1,23,39,255
147302,104790,4,5.573,4.927,2,3,5,32,49,49,18,10,4,6,19,0,255
147303,104917,4,4.901,3.634,1,5,16,39,72,33,11,4,0,1,18,40,255
147304,104542,3,3.803,4.296,13,19,41,57,39,7,3,2,0,2,22,39,255
147305,103850,3,3.936,3.898,9,22,33,56,53,10,3,1,0,1,15,22,255
147306,105075,5,5.838,4.37,0,2,5,26,48,54,24,13,9,4,0,0,255
147307,104795,6,6.208,4.429,0,1,2,25,39,37,43,20,10,6,18,21,255
147308,104416,4,5.276,3.902,0,3,11,31,72,38,21,5,2,2,0,0,255
147309,104736,4,6.129,4.339,0,4,1,16,48,43,45,16,6,7,15,0,255
147310,104862,4,5.187,4.347,1,4,10,44,64,32,18,10,3,1,0,0,255
147311,104890,4,5.773,4.314,0,6,3,22,53,49,29,16,1,6,17,29,255
147312,105042,5,6.386,4.381,0,1,3,13,34,62,33,23,13,7,21,57,255
147313,104900,4,5.034,4.611,4,5,16,33,61,33,17,7,1,2,16,39,255
147314,104964,4,5.308,3.194,0,0,6,32,85,33,14,10,1,1,1,21,255
147315,105043,4,4.746,3.208,2,4,14,48,71,30,3,5,0,0,5,19,255
147316,104343,5,6.353,4.174,0,2,2,8,37,61,43,18,10,6,20,0,255
147317,104860,4,5.415,4.513,1,4,10,31,59,43,24,11,4,1,19,22,255
147318,104939,5,5.845,4.948,1,1,11,20,48,49,21,16,7,7,0,0,255
147319,104540,4,5.107,3.66,0,3,11,40,78,33,12,7,2,1,6,32,255
147320,105137,4,4.892,4.428,2,5,20,48,55,33,12,7,2,1,1,28,255
147321,104421,3,4.492,3.606,4,10,16,60,56,21,10,2,0,0,1,12,255
147322,104815,4,4.758,3.109,0,3,17,49,83,19,8,1,0,2,14,20,255
147323,105062,4,5.363,4.385,1,5,9,29,66,44,22,10,3,1,11,26,255
147324,104999,5,6.152,3.838,0,0,5,12,47,52,39,15,11,3,17,0,255
147325,105037,4,4.588,4.32,3,7,22,57,58,22,5,6,1,1,5,7,255
147326,105066,4,5.878,3.73,0,0,6,18,56,56,32,11,7,3,14,18,255
147327,105136,5,5.719,3.766,0,1,6,19,58,59,27,10,1,4,17,0,255
147328,105054,4,5.291,3.474,0,0,12,32,69,38,19,6,1,2,1,20,255
147329,105052,4,4.656,4.362,5,4,21,55,64,19,11,5,1,1,12,30,255
147330,104997,4,4.944,3.723,1,4,10,42,79,27,10,4,1,1,38,0,255
147331,104831,6,6.819,4.211,0,0,3,7,28,43,46,24,18,13,0,0,255
147332,105144,4,5.328,3.475,0,0,13,26,73,41,15,9,2,1,0,0,255
147333,104721,5,6.157,5.038,1,2,4,23,36,50,26,25,12,6,1,20,255
147334,104435,5,5.642,3.893,1,1,4,22,60,61,23,12,1,2,4,17,255
147335,104676,4,5.674,4.255,0,4,4,26,61,45,23,17,5,2,1,18,255
147336,104110,4,5.672,3.969,0,2,6,22,63,46,29,12,5,1,1,5,255
147337,105130,4,4.421,3.369,2,10,24,55,61,15,10,1,0,0,6,12,255
147338,104691,4,5.038,3.502,2,7,4,39,75,41,13,4,1,0,2,20,255
147339,105071,4,5.298,3.396,1,3,7,31,61,45,24,6,0,0,17,21,255
147340,104891,4,5.676,4.178,0,3,6,22,57,55,23,12,4,3,21,0,255
147341,104671,4,5.236,3.743,1,2,13,31,64,41,23,5,2,0,29,31,255
147342,105061,5,6.079,4.755,1,5,2,11,50,57,29,19,9,6,17,0,255
147343,105116,4,4.703,3.792,3,4,16,56,68,23,3,8,0,1,18,0,255
147344,105023,4,5.601,4.453,1,1,8,27,55,50,23,11,4,3,6,21,255
147345,103616,4,5.318,3.671,0,3,10,27,75,49,20,5,2,1,0,0,255
147346,104631,4,5.741,3.497,0,0,6,17,66,50,29,11,5,1,17,21,255
147347,105028,4,4.751,3.428,1,3,16,53,79,21,7,4,0,1,5,17,255
147348,104239,4,4.586,3.571,2,7,19,49,77,17,8,1,0,1,17,0,255
147349,104775,4,5.306,3.809,0,1,11,32,73,31,20,8,3,1,14,15,255
147350,105010,4,5.328,3.903,1,5,6,25,69,46,19,7,0,2,1,6,255
147351,105126,4,5.082,4.044,1,4,10,43,71,26,16,9,1,1,1,6,255
147352,104781,3,4.779,4.047,0,5,20,60,54,23,10,5,3,1,1,22,255
147353,104665,4,5.402,4.086,0,3,5,37,63,46,17,6,3,4,22,28,255
147354,104902,4,4.903,3.225,0,6,12,41,68,37,5,5,1,0,18,21,255
147355,104975,5,6.236,4.09,0,1,2,15,35,62,34,21,6,6,17,21,255
147356,104845,4,4.825,3.997,0,5,17,56,66,21,10,3,2,3,18,0,255
147357,104715,4,5.322,4.091,0,2,12,31,71,36,17,8,4,2,0,0,255
147358,104507,4,5.783,4.552,1,3,5,22,53,39,31,20,5,1,6,0,255
147359,104722,4,4.87,2.744,0,3,15,43,70,35,9,2,0,0,15,38,255
147360,103925,4,4.613,3.824,3,7,18,52,67,22,9,2,0,1,12,29,255
147361,104506,5,5.557,4.695,0,9,7,26,47,51,23,11,6,3,21,29,255
147362,105030,5,5.784,4.183,0,1,11,22,50,52,31,16,1,6,14,0,255
147363,104970,4,5.069,3.389,0,2,12,46,65,48,10,4,1,1,0,0,255
147364,104286,4,5.35,3.759,0,3,5,37,61,42,23,6,2,1,21,29,255
147365,104869,4,4.648,4.013,5,2,28,44,57,30,8,4,0,1,17,0,255
147366,105025,5,6.565,4.701,1,0,5,9,34,45,40,27,17,8,15,0,255
147367,105046,5,5.717,4.374,1,3,4,27,43,58,31,9,7,1,10,20,255
147368,104735,5,6.017,4.862,0,2,6,29,41,42,22,20,10,9,12,21,255
147369,105032,4,5.879,4.952,1,2,7,22,52,38,30,17,8,5,1,25,255
147370,105038,4,6.25,5.476,1,3,6,20,40,40,28,25,16,9,1,12,255
147371,104725,5,6.088,4.33,1,2,3,15,37,56,41,19,6,2,17,21,255
147372,104129,4,5.274,4.509,2,3,7,43,59,41,16,10,3,2,15,19,255
147373,104498,5,6.229,4.374,2,1,1,10,45,57,33,30,4,5,15,19,255
147374,103828,4,4.95,3.826,2,2,13,40,77,29,11,2,1,2,1,17,255
147375,105015,4,5.037,4.727,2,4,19,48,55,33,14,6,6,2,12,0,255
147376,104913,4,5.191,4.48,5,3,6,37,62,42,19,5,2,2,0,0,255
147377,104946,4,5.188,4.842,4,7,11,27,61,44,12,9,5,1,0,0,255
147378,104391,4,5.549,4.271,2,0,7,28,62,45,26,6,4,4,18,29,255
147379,104685,4,4.626,3.51,3,2,19,54,72,20,6,2,0,1,0,0,255
147380,104674,4,4.904,3.703,2,7,12,39,75,40,7,5,0,1,24,0,255
147381,104749,4,5.201,3.709,0,5,7,33,75,42,13,6,2,1,8,15,255
147382,104834,4,4.977,3.574,1,5,11,42,63,40,7,7,1,0,0,0,255
147383,105057,4,5.585,4.072,0,4,6,17,66,56,20,7,4,3,0,0,255
147384,105020,6,6.715,4.123,0,0,4,8,29,41,48,34,14,8,5,34,255
147385,104996,5,6.228,4.683,0,3,3,18,39,56,32,15,15,8,12,27,255
147386,104854,4,5.75,4.585,1,2,8,23,51,47,25,19,7,1,29,41,255
147387,104756,4,5.287,5.202,3,7,16,30,46,38,23,10,7,1,15,22,255
147388,103474,4,5.214,3.742,0,2,12,36,71,41,15,7,1,2,0,0,255
147389,104393,5,5.552,4.016,0,3,9,19,57,67,15,4,7,2,2,0,255
147390,104978,4,5.39,5.317,5,4,12,34,47,40,22,16,4,3,14,15,255
147391,105125,2,3.4,3.863,17,23,55,55,24,2,2,1,0,1,0,0,255
147392,105070,4,5.153,3.915,2,1,10,34,72,34,14,7,1,1,0,0,255
147393,104408,4,5.8,3.582,0,0,6,15,63,56,25,14,3,3,17,0,255
147394,105021,5,6.272,4.723,0,2,4,22,31,51,28,27,13,6,12,29,255
147395,104649,4,5.202,3.592,0,2,11,36,75,39,15,8,1,1,34,38,255
147396,105047,4,4.718,3.874,1,8,20,47,64,28,5,7,0,1,1,15,255
147397,104342,5,6.169,4.224,0,2,4,11,37,58,39,13,8,5,12,17,255
147398,104856,4,4.925,3.996,2,2,16,44,78,28,9,3,4,1,0,0,255
147399,105040,5,6.055,3.813,0,1,5,15,38,57,47,14,2,4,0,0,255
147400,105065,2,3.196,3.187,19,39,49,48,24,4,0,1,0,0,0,0,255
147401,103558,4,5.832,4.135,0,2,4,20,65,53,29,13,7,4,19,0,255
147402,104488,4,4.492,3.796,4,9,26,47,59,21,9,4,0,0,0,0,255
147403,105131,4,5.399,3.888,0,2,12,24,65,50,19,6,4,1,12,17,255
147404,105027,4,5.912,4.411,0,1,5,25,51,47,23,14,11,5,1,0,255
147405,104951,4,5.524,4.835,2,4,9,26,55,42,33,7,3,4,12,17,255
147406,103660,4,4.736,3.556,0,5,21,45,74,17,13,1,1,1,29,0,255
147407,105002,5,6.741,4.732,0,1,3,11,33,43,42,26,19,15,7,22,255
147408,104947,4,5.314,4.271,1,6,6,25,76,43,16,8,2,2,22,0,255
150813,135572,5,6.336,4.563,0,4,7,20,78,82,73,39,26,10,14,15,298
150814,135256,4,5.239,4.322,2,7,19,60,112,74,36,8,5,3,13,17,298
150815,133510,4,5.147,4.62,4,7,20,84,99,67,29,14,7,3,22,29,298
150816,133780,4,5.238,4.62,4,7,23,59,101,74,34,13,7,2,14,0,298
150817,135251,4,5.758,4.695,2,5,8,48,88,80,54,25,13,4,15,19,298
150818,135255,4,4.997,4.998,8,13,28,79,83,54,39,12,3,5,23,39,298
150819,134170,3,4.445,3.918,5,23,47,97,94,50,15,3,0,1,33,36,298
150820,134167,4,5.575,5.075,3,8,27,41,91,79,48,27,14,3,22,29,298
150821,135467,4,5.034,3.546,1,9,20,74,114,72,23,11,0,1,20,0,298
150822,135442,4,5.342,4.636,4,10,17,59,99,83,38,21,7,1,5,23,298
150823,135145,5,6.651,4.435,1,0,4,23,49,97,76,51,34,15,14,25,298
150824,134499,6,6.541,5.129,1,3,8,23,65,66,76,51,30,17,14,19,298
150825,134601,4,5.48,3.891,0,3,22,45,104,91,44,19,3,2,21,39,298
150826,135184,4,5.396,4.57,6,2,17,55,101,93,27,21,5,4,9,25,298
150827,135531,4,4.716,4.708,7,20,37,83,94,56,24,7,5,1,0,0,298
150828,135095,5,5.819,4.636,0,7,18,39,77,84,63,24,14,6,11,17,298
150829,135171,5,6.485,5.075,1,5,12,12,61,82,79,47,26,15,17,29,298
150830,134617,4,5.006,4.777,8,13,26,66,112,58,28,13,7,2,1,20,298
150831,135262,4,4.347,3.73,8,25,41,96,101,36,10,6,0,0,15,21,298
150832,135459,4,4.985,4.191,2,13,34,67,102,64,39,6,3,1,27,39,298
150833,134178,6,6.766,4.742,0,2,8,20,53,67,85,63,26,26,14,21,298
150834,134252,5,5.53,4.419,1,6,11,56,97,100,40,15,6,6,14,35,298
150835,135543,4,4.655,4.697,10,20,35,79,100,55,18,9,3,1,0,0,298
150836,135432,6,6.672,5.773,4,5,8,30,42,67,69,56,36,27,3,17,298
150837,135391,5,6.695,4.575,2,0,3,17,64,83,70,52,40,16,29,40,298
150838,135403,3,4.578,4.974,12,23,45,77,77,63,21,6,3,2,6,21,298
150839,134179,5,5.705,4.978,5,8,6,53,79,85,49,34,7,6,2,20,298
150840,133990,5,6.221,5.193,1,6,10,36,67,73,70,45,15,17,18,31,298
150841,135501,4,5.736,4.135,0,3,11,40,101,83,55,18,11,4,1,41,298
150842,135263,3,4.61,4.565,7,17,44,90,90,54,21,3,2,3,14,0,298
150843,134857,4,5.511,4.197,0,7,14,52,106,77,43,25,3,4,20,21,298
150844,135477,4,5.383,4.745,3,9,19,57,99,81,39,18,10,2,22,29,298
150845,134498,3,4.211,4.055,15,24,48,96,81,40,10,3,1,0,3,17,298
150846,134327,5,5.913,5.912,4,11,24,46,51,74,58,26,24,17,40,0,298
150847,133707,4,4.663,4.686,7,19,43,85,97,37,29,12,2,1,0,0,298
150848,134272,3,4.336,4.442,9,23,62,90,89,41,16,2,3,1,5,13,298
150849,135090,4,5.229,4.948,3,9,28,70,98,63,34,17,10,4,1,28,298
150850,135494,3,3.611,4.496,28,51,80,87,54,14,10,2,0,3,0,0,298
150851,134435,4,5.049,4.567,2,14,32,68,95,65,31,15,4,2,0,0,298
150852,134530,5,6.228,4.537,1,3,6,20,84,91,70,45,11,11,0,0,298
150853,135193,4,5.227,3.894,0,6,19,63,131,58,31,17,2,3,9,17,298
150854,135563,4,5.545,5.022,5,7,18,49,93,87,45,25,9,5,6,26,298
150855,134373,4,4.517,5.42,21,21,50,69,86,39,29,7,7,2,7,0,298
150856,134626,4,4.675,4.502,7,17,41,86,110,51,24,4,1,4,14,0,298
150857,134910,4,4.521,3.834,7,16,36,101,107,46,15,3,0,1,0,0,298
150858,134012,4,5.88,4.559,2,1,13,44,81,79,62,35,10,5,19,24,298
150859,134304,4,5.307,4.197,1,7,20,60,109,77,38,19,2,2,9,0,298
150860,135052,4,5.135,4.081,1,7,27,64,104,79,32,7,2,3,0,0,298
150861,134574,4,5.291,5.034,6,9,31,51,84,80,43,17,2,7,1,22,298
150862,133976,5,6.042,3.963,0,3,9,29,73,97,78,33,8,4,12,17,298
150863,135495,4,5.062,4.776,8,9,27,67,116,64,26,15,5,4,18,21,298
150864,133705,4,5.467,5.283,6,10,16,55,78,78,44,16,13,5,2,0,298
150865,134972,6,6.602,4.273,0,1,2,21,64,79,81,48,29,14,18,21,298
150866,134973,4,5.273,4.742,4,10,22,57,94,71,38,17,8,1,20,28,298
150867,135146,4,5.704,4.738,2,6,17,37,90,83,59,22,12,3,17,0,298
150868,135177,5,5.738,4.838,5,5,14,34,91,94,55,29,8,5,14,15,298
150869,135082,4,4.644,4.591,11,15,41,84,96,51,27,6,2,1,11,41,298
150870,134368,3,3.812,4.432,25,42,73,88,71,25,6,3,0,3,28,0,298
150871,135266,4,5.532,5.209,2,5,29,52,105,64,42,17,14,12,0,0,298
150872,134560,5,6.13,4.488,0,4,10,27,77,88,67,29,21,8,15,19,298
150873,135460,4,4.797,4.024,5,19,31,77,105,70,23,9,1,0,12,16,298
150874,133855,4,4.275,4.151,9,26,56,87,97,31,9,8,0,1,5,19,298
150875,135322,4,4.821,4.555,3,15,44,74,96,60,22,9,6,1,17,0,298
150876,134634,4,5.322,4.3,2,6,25,60,93,92,45,13,5,1,5,0,298
150877,133997,4,5.139,4.673,5,7,28,67,102,65,34,15,3,4,5,40,298
150878,135124,3,4.346,4.118,6,18,58,107,92,35,14,2,2,1,19,0,298
150879,135327,4,4.915,4.087,5,5,34,78,121,62,25,7,1,3,18,21,298
150880,134151,5,5.972,4.275,0,3,12,42,62,94,60,36,11,5,15,19,298
150881,134201,5,6.658,4.839,0,3,7,26,49,80,79,51,30,23,14,15,298
150882,135569,4,4.596,4.475,10,21,32,89,109,46,19,9,1,1,29,40,298
150883,135139,5,6.058,5.091,2,10,13,29,62,92,73,35,18,8,3,29,298
150884,134975,4,5.092,4.68,8,8,32,63,108,73,29,17,7,1,9,24,298
150885,134708,4,4.938,4.819,10,18,31,62,98,63,36,15,3,1,16,28,298
150886,135258,5,6.308,5.681,4,6,18,26,61,75,70,48,30,16,18,40,298
150887,134591,5,6.398,5.067,1,3,10,21,75,77,67,48,23,17,22,38,298
150888,134113,4,4.86,4.66,6,13,30,83,103,52,24,11,3,3,29,40,298
150889,134795,4,4.922,3.757,0,16,22,80,117,64,22,7,3,1,14,0,298
150890,134627,4,5.184,4.891,4,11,22,70,104,61,30,19,4,6,15,19,298
150891,135452,5,6.056,4.369,0,5,10,32,76,88,80,24,19,6,11,18,298
150892,135492,4,4.751,4.928,5,14,47,86,99,39,24,9,5,5,15,38,298
150893,135033,4,5.572,5.071,4,7,13,55,85,84,40,22,10,7,13,18,298
150894,134615,5,5.812,4.246,0,6,8,46,85,96,55,31,8,5,15,0,298
150895,134903,3,4.3,3.92,6,25,47,110,94,33,10,3,0,2,21,0,298
150896,133883,5,5.558,4.547,1,4,16,59,81,90,50,13,9,5,1,18,298
150897,134362,5,5.673,4.428,0,4,16,50,89,91,47,19,9,8,17,19,298
150898,135524,4,4.727,4.055,3,12,35,95,102,64,12,7,2,1,21,28,298
150899,134599,5,5.34,5.184,9,8,30,45,76,93,43,17,7,4,17,25,298
150900,133788,4,4.623,4.276,8,15,38,89,98,45,24,4,0,3,15,22,298
150901,133985,4,5.435,4.7,2,6,21,58,105,67,44,25,7,3,23,27,298
150902,135329,4,5.202,4.671,3,10,26,77,78,77,45,15,3,3,1,18,298
150903,134271,4,5.624,4.705,2,8,15,40,91,83,55,22,8,3,1,31,298
150904,135091,4,5.37,4.837,1,12,17,62,101,69,33,22,8,5,1,10,298
150905,135269,4,5.32,4.292,2,6,16,58,103,82,38,9,6,2,0,0,298
150906,135077,3,5.16,5.413,8,14,27,82,81,69,33,19,11,6,12,29,298
150907,135561,4,5.118,4.17,1,9,26,64,117,67,29,13,3,2,12,32,298
150908,134914,4,4.646,4.324,5,13,45,90,106,50,16,7,3,1,1,28,298
150909,135470,4,4.97,4.404,6,7,28,79,107,63,29,6,4,3,5,24,298
150910,135343,4,4.6,4.206,4,12,43,96,97,43,16,6,2,1,15,28,298
150911,134450,5,6.596,5.391,2,4,5,28,59,68,64,55,32,22,18,22,298
150912,134953,5,5.953,4.731,2,3,11,42,72,100,57,28,18,7,17,21,298
150913,134420,4,5.31,4.911,6,10,20,56,101,92,31,17,8,4,18,29,298
150914,134665,4,5.268,4.815,2,14,25,49,112,72,39,11,4,8,4,17,298
150915,135017,3,4.185,5.39,23,34,55,90,70,37,10,5,6,5,16,39,298
150916,135333,4,5.105,4.528,6,7,26,66,96,74,29,12,6,1,17,29,298
150917,135036,5,5.795,4.363,1,1,15,44,88,91,62,24,10,5,0,0,298
150918,135592,3,3.901,5.107,35,35,55,90,60,26,14,1,2,5,0,0,298
150919,135058,4,5.42,4.46,1,5,19,59,104,78,41,16,2,8,12,20,298
150920,135461,3,4.386,4.87,12,34,36,102,85,43,16,6,2,3,22,41,298
150921,134016,3,4.009,5.872,49,30,60,64,49,34,26,9,3,4,17,24,298
150922,135274,4,5.435,4.5,2,3,24,56,106,83,40,18,11,2,14,21,298
150923,135588,4,5.143,4.361,5,11,18,68,107,82,35,12,2,2,31,32,298
150924,135462,4,5.169,4.889,6,10,31,67,91,59,50,17,5,2,21,0,298
150925,135154,4,5.263,4.449,1,7,30,55,109,78,35,14,6,3,35,39,298
150926,135307,4,5.704,4.552,2,2,18,42,94,81,55,30,4,6,15,27,298
150927,133533,4,5.284,4.641,4,9,18,61,86,83,38,14,5,2,17,21,298
150928,134258,4,4.972,4.521,2,10,36,73,112,44,28,12,2,6,20,0,298
150929,135159,4,4.942,4.494,4,6,39,75,104,62,20,5,9,3,14,35,298
150930,134636,4,5.503,4.094,0,1,23,48,111,75,44,17,6,5,18,40,298
150931,134367,4,5.538,4.272,0,6,17,53,102,76,55,20,4,5,12,19,298
150932,135593,4,5.125,3.791,3,5,24,67,105,84,23,15,2,0,14,21,298
150933,135579,4,4.68,5.505,17,22,33,75,82,49,23,11,6,4,21,0,298
150934,135523,5,6.175,4.991,1,5,13,35,58,86,77,42,13,13,0,0,298
150935,134943,4,5.474,5.047,2,12,18,55,100,73,45,20,11,6,1,0,298
150936,133756,4,5.71,4.794,1,5,17,52,86,70,59,29,12,4,19,21,298
150937,134207,3,4.024,4.163,22,25,62,102,82,20,14,1,0,3,5,0,298
150938,135163,4,4.415,4.903,13,28,44,86,105,39,13,5,4,3,0,0,298
150939,135197,5,5.896,4.811,2,6,10,32,90,93,56,27,11,10,2,10,298
150940,135138,4,4.571,4.406,5,18,42,103,106,42,15,8,2,2,22,23,298
